Transcript stable ID	CCDS ID
ENST00000566966	
ENST00000512819	
ENST00000469856	
ENST00000459347	
ENST00000408337	
ENST00000481942	
ENST00000536927	
ENST00000533985	
ENST00000394696	
ENST00000424976	
ENST00000587291	
ENST00000607906	
ENST00000572656	
ENST00000471604	
ENST00000419040	
ENST00000565288	
ENST00000516703	
ENST00000482105	
ENST00000510254	
ENST00000594951	
ENST00000462522	
ENST00000363384	
ENST00000581359	
ENST00000440275	
ENST00000372512	
ENST00000383065	
ENST00000506993	
ENST00000567830	
ENST00000503908	
ENST00000590988	
ENST00000459289	
ENST00000429725	
ENST00000437499	
ENST00000378215	
ENST00000359094	
ENST00000547893	
ENST00000438214	
ENST00000504790	
ENST00000573989	
ENST00000442418	
ENST00000411288	
ENST00000364640	
ENST00000498714	
ENST00000511351	
ENST00000367463	CCDS5213
ENST00000437104	
ENST00000493202	
ENST00000503195	
ENST00000494254	
ENST00000528520	
ENST00000426142	CCDS44609
ENST00000481172	
ENST00000484278	
ENST00000422938	
ENST00000488843	
ENST00000559458	
ENST00000529884	
ENST00000454425	
ENST00000368895	
ENST00000361232	CCDS4612
ENST00000514751	
ENST00000459479	
ENST00000505344	
ENST00000355740	CCDS7393
ENST00000394686	CCDS3677
ENST00000452922	
ENST00000425892	
ENST00000604491	
ENST00000424203	
ENST00000559805	
ENST00000479706	
ENST00000479568	
ENST00000424054	
ENST00000425033	
ENST00000397606	CCDS55289
ENST00000382432	
ENST00000515701	
ENST00000607112	
ENST00000533804	
ENST00000425266	
ENST00000589295	
ENST00000474790	
ENST00000456551	
ENST00000487601	
ENST00000593502	
ENST00000444432	
ENST00000583461	
ENST00000357519	CCDS8118
ENST00000474700	
ENST00000414339	
ENST00000400494	
ENST00000540486	CCDS11125
ENST00000352159	
ENST00000365128	
ENST00000503385	
ENST00000482663	
ENST00000473631	
ENST00000521685	
ENST00000588110	
ENST00000477552	
ENST00000432162	
ENST00000461023	
ENST00000429214	
ENST00000397023	
ENST00000485953	
ENST00000511901	
ENST00000487155	
ENST00000447572	
ENST00000607831	
ENST00000244645	CCDS4799
ENST00000521084	
ENST00000504754	
ENST00000373382	CCDS7286
ENST00000531111	
ENST00000550142	
ENST00000453301	
ENST00000445801	
ENST00000451797	
ENST00000573295	
ENST00000464179	
ENST00000460305	
ENST00000421997	
ENST00000589647	
ENST00000580979	
ENST00000597986	
ENST00000432375	
ENST00000414374	
ENST00000458785	
ENST00000466695	
ENST00000467575	
ENST00000525765	
ENST00000457603	
ENST00000606696	
ENST00000487627	
ENST00000451185	
ENST00000418366	
ENST00000551943	
ENST00000578053	
ENST00000411403	
ENST00000490086	
ENST00000470034	
ENST00000591445	
ENST00000432891	
ENST00000471274	
ENST00000504474	
ENST00000601702	
ENST00000496719	
ENST00000337107	CCDS219
ENST00000607370	
ENST00000540385	
ENST00000481041	
ENST00000560090	
ENST00000237177	
ENST00000584153	
ENST00000416234	
ENST00000584499	
ENST00000546700	
ENST00000424711	
ENST00000531115	
ENST00000414798	
ENST00000517589	
ENST00000491285	
ENST00000266069	CCDS13510
ENST00000592348	
ENST00000580386	
ENST00000594569	
ENST00000403060	
ENST00000511929	
ENST00000408519	
ENST00000420486	
ENST00000374666	
ENST00000475608	
ENST00000504413	
ENST00000395867	CCDS7194
ENST00000416809	
ENST00000594791	
ENST00000410308	
ENST00000439849	
ENST00000585289	
ENST00000335223	
ENST00000528208	
ENST00000426643	
ENST00000503134	
ENST00000519840	
ENST00000548224	
ENST00000488774	
ENST00000290377	
ENST00000533045	
ENST00000521131	
ENST00000510090	
ENST00000569742	
ENST00000436832	
ENST00000497101	
ENST00000449413	
ENST00000569873	
ENST00000517420	
ENST00000552576	
ENST00000560446	
ENST00000433311	
ENST00000420542	CCDS529
ENST00000507963	
ENST00000555004	
ENST00000400277	
ENST00000516107	
ENST00000602975	
ENST00000551138	
ENST00000354242	
ENST00000533275	
ENST00000469206	
ENST00000459875	
ENST00000494133	
ENST00000519692	
ENST00000442122	
ENST00000513055	
ENST00000399050	CCDS44604
ENST00000517848	
ENST00000480110	
ENST00000536479	
ENST00000463477	
ENST00000553764	
ENST00000424505	
ENST00000396999	
ENST00000532770	
ENST00000579692	
ENST00000361391	CCDS44607
ENST00000573820	
ENST00000549236	
ENST00000521021	
ENST00000424004	
ENST00000489656	
ENST00000473526	
ENST00000439648	
ENST00000501071	
ENST00000584134	
ENST00000363321	
ENST00000426943	
ENST00000481079	
ENST00000467524	
ENST00000539812	
ENST00000406795	
ENST00000579876	
ENST00000386104	
ENST00000361332	CCDS44605
ENST00000390739	
ENST00000533037	
ENST00000244751	CCDS4825
ENST00000508771	
ENST00000573982	
ENST00000560574	
ENST00000377957	CCDS33213
ENST00000338566	CCDS3804
ENST00000490254	
ENST00000432492	
ENST00000361093	CCDS13628
ENST00000463604	
ENST00000423459	
ENST00000453572	
ENST00000380861	CCDS14136
ENST00000497564	
ENST00000570409	
ENST00000532463	CCDS44609
ENST00000532934	
ENST00000515560	CCDS3804
ENST00000582458	
ENST00000336098	CCDS3788
ENST00000374648	CCDS58077
ENST00000477637	
ENST00000408759	
ENST00000447592	
ENST00000487272	
ENST00000523257	
ENST00000580190	
ENST00000444563	
ENST00000379284	CCDS56397
ENST00000595196	
ENST00000493411	
ENST00000422162	
ENST00000455641	
ENST00000527756	
ENST00000417120	
ENST00000506953	CCDS3804
ENST00000532229	
ENST00000323601	
ENST00000538114	
ENST00000395873	
ENST00000421698	
ENST00000425076	
ENST00000550794	
ENST00000583829	
ENST00000433925	
ENST00000466248	
ENST00000407946	
ENST00000532087	
ENST00000606907	
ENST00000412789	
ENST00000366093	
ENST00000340332	
ENST00000362913	
ENST00000525383	
ENST00000556728	
ENST00000572774	
ENST00000582483	
ENST00000426262	
ENST00000395874	
ENST00000384587	
ENST00000531740	
ENST00000490696	
ENST00000458792	
ENST00000518590	
ENST00000460498	
ENST00000384113	
ENST00000602130	
ENST00000467852	
ENST00000466882	
ENST00000579588	
ENST00000489794	
ENST00000483179	
ENST00000393189	
ENST00000553782	
ENST00000390811	
ENST00000516323	
ENST00000449095	
ENST00000523602	
ENST00000531846	
ENST00000421193	
ENST00000578177	
ENST00000382290	
ENST00000571302	
ENST00000497022	
ENST00000477388	
ENST00000357328	CCDS7194
ENST00000516258	
ENST00000408638	
ENST00000534306	
ENST00000366110	
ENST00000429672	
ENST00000384190	
ENST00000578883	
ENST00000495197	
ENST00000601336	
ENST00000497681	
ENST00000454666	CCDS14136
ENST00000400678	
ENST00000497313	
ENST00000362988	
ENST00000410389	
ENST00000440494	
ENST00000364127	
ENST00000452846	
ENST00000603846	
ENST00000604869	
ENST00000448759	
ENST00000430874	
ENST00000450532	
ENST00000552554	
ENST00000593587	CCDS12577
ENST00000561283	
ENST00000580053	
ENST00000516056	
ENST00000595892	
ENST00000446368	
ENST00000576810	
ENST00000441338	
ENST00000533701	
ENST00000443553	
ENST00000532679	
ENST00000280605	CCDS3805
ENST00000444174	
ENST00000452230	
ENST00000426819	
ENST00000379287	CCDS4524
ENST00000394440	CCDS33206
ENST00000467120	
ENST00000470401	
ENST00000426652	
ENST00000438683	
ENST00000548011	
ENST00000500836	
ENST00000523452	
ENST00000594207	
ENST00000529986	CCDS44609
ENST00000367187	CCDS1446
ENST00000438509	
ENST00000423807	
ENST00000608335	
ENST00000263559	CCDS7286
ENST00000605067	
ENST00000411500	
ENST00000358694	CCDS44606
ENST00000571169	
ENST00000440148	
ENST00000448347	
ENST00000527217	
ENST00000604037	
ENST00000456582	
ENST00000499203	
ENST00000476524	
ENST00000448671	
ENST00000532787	CCDS53634
ENST00000598546	
ENST00000524174	
ENST00000339789	
ENST00000395098	CCDS41536
ENST00000462752	
ENST00000560590	
ENST00000448338	
ENST00000437183	
ENST00000548837	
ENST00000511504	
ENST00000363005	
ENST00000261888	CCDS10204
ENST00000437650	
ENST00000488791	
ENST00000434790	
ENST00000609019	
ENST00000262584	CCDS6433
ENST00000572673	
ENST00000454253	
ENST00000408783	
ENST00000522747	
ENST00000600369	
ENST00000461540	
ENST00000561123	
ENST00000479079	
ENST00000263367	
ENST00000451611	
ENST00000443052	
ENST00000393846	
ENST00000430475	
ENST00000509628	
ENST00000585278	
ENST00000438059	
ENST00000468646	
ENST00000530422	
ENST00000440876	
ENST00000528937	
ENST00000496872	
ENST00000573220	
ENST00000364329	
ENST00000417765	
ENST00000523037	CCDS4331
ENST00000356435	CCDS43786
ENST00000434207	
ENST00000603223	CCDS64351
ENST00000523874	
ENST00000528957	CCDS6433
ENST00000367184	
ENST00000417027	
ENST00000464532	
ENST00000411511	
ENST00000362805	
ENST00000360074	
ENST00000536904	
ENST00000441403	
ENST00000419779	
ENST00000511916	
ENST00000470712	
ENST00000512406	
ENST00000533667	
ENST00000490848	
ENST00000595336	
ENST00000358503	
ENST00000383952	
ENST00000410783	
ENST00000417517	
ENST00000521563	
ENST00000419852	
ENST00000532649	CCDS55766
ENST00000432976	
ENST00000598356	
ENST00000384384	
ENST00000415899	
ENST00000546041	
ENST00000432495	
ENST00000461370	
ENST00000380649	CCDS1721
ENST00000473393	
ENST00000498432	
ENST00000453205	
ENST00000558691	
ENST00000528621	CCDS55766
ENST00000443574	
ENST00000599521	
ENST00000379278	
ENST00000508073	
ENST00000520928	
ENST00000384072	
ENST00000444347	
ENST00000607662	
ENST00000530748	CCDS55764
ENST00000465336	
ENST00000414765	
ENST00000442885	
ENST00000594426	
ENST00000558887	
ENST00000469218	
ENST00000599614	
ENST00000428599	CCDS44606
ENST00000506897	
ENST00000365444	
ENST00000521133	
ENST00000355233	CCDS55290
ENST00000607419	
ENST00000421762	
ENST00000551025	
ENST00000418209	
ENST00000492433	
ENST00000547009	
ENST00000423162	
ENST00000445072	
ENST00000596322	
ENST00000435390	
ENST00000372699	CCDS454
ENST00000520282	
ENST00000439215	
ENST00000422088	
ENST00000481148	
ENST00000429009	
ENST00000471945	
ENST00000529920	
ENST00000527467	
ENST00000573042	
ENST00000384107	
ENST00000518790	
ENST00000484695	
ENST00000560265	
ENST00000419846	
ENST00000560149	
ENST00000600008	
ENST00000458882	
ENST00000528232	CCDS53632
ENST00000392185	CCDS5253
ENST00000540849	
ENST00000384574	
ENST00000582080	
ENST00000464271	
ENST00000531014	
ENST00000600596	
ENST00000544079	CCDS58711
ENST00000571970	
ENST00000453482	
ENST00000558873	
ENST00000608654	
ENST00000471743	
ENST00000465152	
ENST00000526772	
ENST00000531948	
ENST00000415043	
ENST00000265229	CCDS43391
ENST00000401349	
ENST00000444665	
ENST00000327111	CCDS4068
ENST00000607956	
ENST00000529873	CCDS55767
ENST00000444163	
ENST00000598739	
ENST00000573268	
ENST00000541711	
ENST00000600332	
ENST00000505289	
ENST00000580539	
ENST00000462492	
ENST00000525902	
ENST00000461025	
ENST00000487337	
ENST00000362760	
ENST00000523030	
ENST00000439747	
ENST00000450980	
ENST00000448198	
ENST00000557799	
ENST00000532844	CCDS55763
ENST00000312579	CCDS8120
ENST00000533397	
ENST00000585372	
ENST00000600493	
ENST00000601885	
ENST00000486442	CCDS54335
ENST00000576080	
ENST00000437876	
ENST00000408417	
ENST00000538252	
ENST00000526357	CCDS55765
ENST00000519140	
ENST00000336411	CCDS5674
ENST00000509715	
ENST00000604519	
ENST00000522038	
ENST00000458375	
ENST00000332884	CCDS34047
ENST00000412472	
ENST00000451775	
ENST00000508529	
ENST00000574705	
ENST00000530094	CCDS53633
ENST00000467740	
ENST00000400079	CCDS43714
ENST00000512697	
ENST00000372697	
ENST00000443436	
ENST00000559749	
ENST00000595491	
ENST00000418733	
ENST00000595806	
ENST00000601007	
ENST00000423410	
ENST00000415361	CCDS44608
ENST00000516403	
ENST00000526947	
ENST00000563704	
ENST00000502982	
ENST00000543717	
ENST00000430694	
ENST00000488545	
ENST00000560453	
ENST00000498443	
ENST00000306378	CCDS11673
ENST00000372696	
ENST00000431759	
ENST00000594913	
ENST00000390180	
ENST00000505381	
ENST00000513302	
ENST00000532245	CCDS44609
ENST00000565975	
ENST00000416174	
ENST00000480043	
ENST00000428088	
ENST00000584113	
ENST00000489446	
ENST00000532702	
ENST00000506162	
ENST00000416689	
ENST00000478241	
ENST00000599975	
ENST00000408710	
ENST00000551149	
ENST00000493756	
ENST00000426215	
ENST00000288548	
ENST00000397617	
ENST00000564581	
ENST00000433457	
ENST00000519059	
ENST00000384526	
ENST00000433910	
ENST00000478377	
ENST00000438093	
ENST00000415003	
ENST00000508453	
ENST00000424712	
ENST00000397611	CCDS55288
ENST00000534579	CCDS55766
ENST00000265322	CCDS33375
ENST00000425319	
ENST00000593957	
ENST00000516994	
ENST00000457468	
ENST00000407054	
ENST00000522815	
ENST00000569776	
ENST00000568871	
ENST00000471276	
ENST00000516744	
ENST00000434827	
ENST00000520040	
ENST00000472043	
ENST00000357453	
ENST00000442624	
ENST00000362370	
ENST00000581098	
ENST00000521991	
ENST00000485041	
ENST00000496036	
ENST00000526938	
ENST00000426881	
ENST00000396562	
ENST00000473885	
ENST00000514441	
ENST00000419060	CCDS35147
ENST00000482378	
ENST00000609330	
ENST00000493714	
ENST00000434894	
ENST00000503089	
ENST00000427695	
ENST00000524579	
ENST00000503430	
ENST00000527568	
ENST00000518364	
ENST00000409132	
ENST00000508246	
ENST00000445958	
ENST00000424948	
ENST00000609964	
ENST00000407031	
ENST00000424123	
ENST00000526892	
ENST00000507844	
ENST00000461330	
ENST00000484016	
ENST00000290122	CCDS220
ENST00000516700	
ENST00000518339	
ENST00000366527	
ENST00000548442	
ENST00000419614	
ENST00000497012	
ENST00000530068	
ENST00000538228	
ENST00000517082	
ENST00000471654	
ENST00000597028	
ENST00000472300	
ENST00000582089	
ENST00000544491	
ENST00000424943	
ENST00000383968	
ENST00000534647	
ENST00000603243	
ENST00000490341	
ENST00000374663	
ENST00000450681	
ENST00000300714	CCDS11779
ENST00000401218	
ENST00000433823	
ENST00000436713	
ENST00000504776	
ENST00000530034	
ENST00000354593	
ENST00000464737	
ENST00000391672	
ENST00000527599	
ENST00000487582	
ENST00000448083	
ENST00000504728	
ENST00000486997	
ENST00000400271	
ENST00000544185	
ENST00000456267	
ENST00000245414	CCDS4155
ENST00000425109	
ENST00000475997	
ENST00000598950	
ENST00000505265	
ENST00000579173	
ENST00000396885	
ENST00000552301	
ENST00000525232	
ENST00000530720	
ENST00000515491	
ENST00000540439	
ENST00000384914	
ENST00000410873	
ENST00000414832	
ENST00000489705	
ENST00000439896	
ENST00000458201	
ENST00000453426	
ENST00000467104	
ENST00000547764	
ENST00000576090	
ENST00000521224	
ENST00000567704	
ENST00000523070	
ENST00000446912	
ENST00000472045	
ENST00000434027	
ENST00000455718	
ENST00000364694	
ENST00000531007	
ENST00000435029	CCDS47324
ENST00000531767	
ENST00000522865	
ENST00000484444	
ENST00000497889	
ENST00000557752	
ENST00000418655	
ENST00000417355	
ENST00000502633	
ENST00000506638	
ENST00000311008	CCDS10646
ENST00000405885	CCDS4155
ENST00000562927	
ENST00000565545	
ENST00000416214	
ENST00000525821	
ENST00000596643	
ENST00000448375	
ENST00000571115	
ENST00000582467	
ENST00000413986	
ENST00000610145	
ENST00000444386	
ENST00000579164	
ENST00000594231	
ENST00000552737	
ENST00000487318	
ENST00000551063	
ENST00000437654	
ENST00000523909	
ENST00000598141	
ENST00000518964	
ENST00000414815	
ENST00000574944	
ENST00000517869	
ENST00000364888	
ENST00000303002	
ENST00000595116	
ENST00000605804	
ENST00000577770	
ENST00000474093	
ENST00000527253	
ENST00000458296	
ENST00000516264	
ENST00000500698	
ENST00000445838	
ENST00000571094	
ENST00000508165	
ENST00000583112	
ENST00000596192	
ENST00000518834	
ENST00000584931	
ENST00000516473	
ENST00000452178	
ENST00000464722	
ENST00000508736	
ENST00000500989	
ENST00000433646	
ENST00000296589	CCDS3901
ENST00000410146	
ENST00000537002	
ENST00000581652	
ENST00000414166	
ENST00000311308	CCDS12550
ENST00000562976	
ENST00000515945	
ENST00000540522	
ENST00000429848	
ENST00000580465	
ENST00000420563	
ENST00000503009	
ENST00000525154	
ENST00000510750	
ENST00000440116	
ENST00000382448	CCDS32202
ENST00000417926	
ENST00000442136	
ENST00000404861	
ENST00000551418	
ENST00000418028	
ENST00000518682	
ENST00000459982	
ENST00000441437	
ENST00000583573	
ENST00000456933	
ENST00000504882	
ENST00000376495	CCDS44366
ENST00000431827	
ENST00000543175	CCDS35147
ENST00000580818	
ENST00000523525	
ENST00000372450	
ENST00000458069	
ENST00000364675	
ENST00000317605	CCDS3774
ENST00000424535	
ENST00000399039	
ENST00000411324	
ENST00000491746	
ENST00000407690	CCDS13838
ENST00000568900	
ENST00000413039	
ENST00000453736	
ENST00000514293	
ENST00000429882	
ENST00000436905	
ENST00000414695	
ENST00000001146	CCDS1919
ENST00000593586	
ENST00000509657	
ENST00000463784	
ENST00000429600	
ENST00000422985	
ENST00000562098	
ENST00000510485	
ENST00000461988	CCDS5579
ENST00000570854	
ENST00000605526	
ENST00000439555	
ENST00000382102	CCDS43308
ENST00000342159	CCDS55961
ENST00000492137	
ENST00000579959	
ENST00000521705	
ENST00000519427	
ENST00000424735	
ENST00000601508	
ENST00000412095	
ENST00000411798	
ENST00000604062	
ENST00000573768	
ENST00000569865	
ENST00000412257	
ENST00000476613	
ENST00000510773	
ENST00000574517	
ENST00000604369	
ENST00000358374	
ENST00000596829	
ENST00000603401	
ENST00000417409	
ENST00000424113	
ENST00000476036	
ENST00000498905	
ENST00000566952	
ENST00000540109	CCDS43786
ENST00000510600	
ENST00000516867	
ENST00000563349	
ENST00000364300	
ENST00000459634	
ENST00000569678	
ENST00000415067	
ENST00000521917	
ENST00000342579	
ENST00000493208	
ENST00000581997	
ENST00000469924	
ENST00000408871	
ENST00000424484	
ENST00000398804	
ENST00000454928	
ENST00000361658	CCDS11213
ENST00000527406	
ENST00000366185	
ENST00000413356	
ENST00000568307	
ENST00000487292	
ENST00000572611	
ENST00000408779	
ENST00000363930	
ENST00000597192	
ENST00000434493	
ENST00000582406	
ENST00000420261	
ENST00000574375	
ENST00000435951	
ENST00000372003	CCDS530
ENST00000600512	
ENST00000433786	
ENST00000428936	
ENST00000357658	
ENST00000410746	
ENST00000588099	
ENST00000577473	
ENST00000509381	
ENST00000323081	CCDS45454
ENST00000430464	
ENST00000357339	CCDS7394
ENST00000444082	
ENST00000581258	
ENST00000604849	
ENST00000517571	
ENST00000407431	CCDS13838
ENST00000439057	
ENST00000412253	
ENST00000595363	
ENST00000482928	
ENST00000574532	
ENST00000425917	
ENST00000494540	
ENST00000448410	
ENST00000572050	
ENST00000435311	
ENST00000358572	CCDS43278
ENST00000433923	
ENST00000382734	
ENST00000412675	
ENST00000455896	
ENST00000505056	
ENST00000592465	
ENST00000536743	
ENST00000496009	
ENST00000583990	
ENST00000437768	
ENST00000434346	
ENST00000384437	
ENST00000509116	
ENST00000407148	CCDS13838
ENST00000446321	
ENST00000429032	
ENST00000515898	
ENST00000499953	
ENST00000575961	
ENST00000596945	
ENST00000469330	
ENST00000564327	
ENST00000514977	
ENST00000474509	
ENST00000516782	
ENST00000574491	
ENST00000541129	
ENST00000434920	
ENST00000421059	
ENST00000578307	
ENST00000444680	
ENST00000525636	
ENST00000523154	
ENST00000453015	
ENST00000575891	
ENST00000508605	
ENST00000364110	
ENST00000390777	
ENST00000413564	
ENST00000500180	
ENST00000403051	
ENST00000439625	
ENST00000597288	
ENST00000360682	
ENST00000577837	
ENST00000428275	
ENST00000607850	
ENST00000418149	
ENST00000461519	
ENST00000445040	
ENST00000361796	CCDS44606
ENST00000452887	
ENST00000471365	
ENST00000534671	
ENST00000571601	
ENST00000342059	
ENST00000588778	
ENST00000406439	
ENST00000594957	
ENST00000405938	CCDS13838
ENST00000578198	
ENST00000514526	
ENST00000513272	
ENST00000520171	
ENST00000583981	
ENST00000408238	
ENST00000506662	
ENST00000557408	
ENST00000381140	CCDS45019
ENST00000415875	
ENST00000568972	
ENST00000272067	CCDS1640
ENST00000362030	
ENST00000544306	
ENST00000508713	
ENST00000526617	
ENST00000509713	
ENST00000308234	CCDS47251
ENST00000415709	
ENST00000437753	
ENST00000565347	
ENST00000481357	
ENST00000418402	
ENST00000521428	
ENST00000411735	
ENST00000421137	
ENST00000435000	
ENST00000580587	
ENST00000546307	CCDS62934
ENST00000395544	CCDS11213
ENST00000475163	
ENST00000345083	
ENST00000596122	
ENST00000516392	
ENST00000520443	
ENST00000452903	
ENST00000450493	
ENST00000312562	CCDS8121
ENST00000418644	
ENST00000384409	
ENST00000321892	
ENST00000507054	
ENST00000418515	
ENST00000522607	
ENST00000563320	
ENST00000364272	
ENST00000354451	
ENST00000561744	
ENST00000335221	CCDS11672
ENST00000594322	
ENST00000435781	
ENST00000511899	
ENST00000447433	
ENST00000281317	CCDS3766
ENST00000473763	
ENST00000555338	
ENST00000414565	
ENST00000571454	
ENST00000415278	
ENST00000439737	
ENST00000569484	
ENST00000496523	
ENST00000414475	
ENST00000482143	
ENST00000519123	
ENST00000509460	
ENST00000506412	
ENST00000459790	
ENST00000334536	CCDS45452
ENST00000572659	
ENST00000426313	
ENST00000464786	
ENST00000607654	
ENST00000531493	
ENST00000493698	
ENST00000460344	
ENST00000435926	
ENST00000556514	
ENST00000609084	
ENST00000427515	
ENST00000575432	
ENST00000384459	
ENST00000426386	
ENST00000362722	
ENST00000590373	
ENST00000603579	
ENST00000518132	
ENST00000524320	
ENST00000439810	
ENST00000606673	
ENST00000609513	
ENST00000472170	
ENST00000575446	
ENST00000555588	
ENST00000461260	
ENST00000479489	
ENST00000511562	
ENST00000416861	
ENST00000455805	
ENST00000471238	
ENST00000484004	
ENST00000590207	
ENST00000374769	
ENST00000513185	
ENST00000508652	
ENST00000433582	
ENST00000443763	
ENST00000527331	
ENST00000488877	
ENST00000442416	
ENST00000532401	
ENST00000411727	
ENST00000513396	
ENST00000472918	
ENST00000609475	
ENST00000434983	
ENST00000571137	
ENST00000394893	
ENST00000506919	
ENST00000470318	
ENST00000438469	
ENST00000603385	
ENST00000513134	
ENST00000418585	
ENST00000508978	
ENST00000598931	
ENST00000532480	
ENST00000600364	
ENST00000262320	CCDS10405
ENST00000570183	
ENST00000581611	
ENST00000417383	
ENST00000385114	
ENST00000519880	
ENST00000478260	
ENST00000534222	
ENST00000599263	
ENST00000511969	
ENST00000412521	
ENST00000385261	
ENST00000508268	
ENST00000517773	
ENST00000352260	CCDS45453
ENST00000494410	
ENST00000570084	
ENST00000412242	
ENST00000520512	
ENST00000566597	
ENST00000394628	
ENST00000455080	
ENST00000440377	
ENST00000414186	
ENST00000436684	
ENST00000362794	
ENST00000563937	
ENST00000506214	
ENST00000432083	
ENST00000470797	
ENST00000594805	
ENST00000004921	CCDS11306
ENST00000503730	
ENST00000432753	
ENST00000517915	
ENST00000468715	
ENST00000365314	
ENST00000479522	
ENST00000442836	
ENST00000566059	
ENST00000373295	CCDS43878
ENST00000568401	
ENST00000418876	
ENST00000503148	
ENST00000607149	
ENST00000412773	
ENST00000449920	
ENST00000411297	
ENST00000599416	
ENST00000428569	
ENST00000567799	
ENST00000441798	
ENST00000432596	
ENST00000506124	
ENST00000564476	
ENST00000390750	
ENST00000327987	CCDS10205
ENST00000580130	
ENST00000523708	
ENST00000422876	
ENST00000420242	
ENST00000262365	CCDS59092
ENST00000426929	
ENST00000418341	
ENST00000596473	
ENST00000606757	
ENST00000351291	
ENST00000384677	
ENST00000554766	
ENST00000577912	
ENST00000582158	
ENST00000391149	
ENST00000574854	
ENST00000384596	
ENST00000511234	
ENST00000583494	
ENST00000571653	
ENST00000503823	
ENST00000453811	
ENST00000464092	
ENST00000554346	
ENST00000354866	CCDS10406
ENST00000558354	
ENST00000266771	CCDS9264
ENST00000561868	
ENST00000577678	
ENST00000606856	
ENST00000417697	
ENST00000439688	
ENST00000461104	
ENST00000440258	
ENST00000520224	
ENST00000413494	
ENST00000458020	
ENST00000430776	
ENST00000586857	
ENST00000438659	
ENST00000457798	
ENST00000384506	
ENST00000505952	
ENST00000606152	
ENST00000568829	
ENST00000419974	
ENST00000373293	
ENST00000567846	
ENST00000412064	
ENST00000603878	
ENST00000370351	CCDS42901
ENST00000603780	
ENST00000573237	
ENST00000581624	
ENST00000419181	
ENST00000524313	
ENST00000481769	
ENST00000559231	
ENST00000541599	
ENST00000402673	CCDS4177
ENST00000396164	
ENST00000434097	
ENST00000584140	
ENST00000571177	
ENST00000422980	
ENST00000508714	
ENST00000600739	
ENST00000519319	
ENST00000430325	CCDS12551
ENST00000464449	
ENST00000438576	CCDS44652
ENST00000601701	
ENST00000446167	
ENST00000559058	
ENST00000561978	
ENST00000492756	
ENST00000506236	
ENST00000435074	
ENST00000424982	
ENST00000569060	
ENST00000471856	
ENST00000368653	CCDS53588
ENST00000504365	
ENST00000585190	
ENST00000502853	
ENST00000498823	
ENST00000422823	
ENST00000559947	
ENST00000523510	
ENST00000445226	
ENST00000523940	
ENST00000431492	
ENST00000593335	
ENST00000449852	
ENST00000467018	
ENST00000384592	
ENST00000561479	
ENST00000448956	
ENST00000574932	
ENST00000427545	
ENST00000412378	
ENST00000507419	
ENST00000470165	
ENST00000425785	
ENST00000424945	
ENST00000470997	
ENST00000376744	
ENST00000544222	
ENST00000465715	
ENST00000575876	
ENST00000290341	CCDS11543
ENST00000434900	CCDS47503
ENST00000574398	
ENST00000584262	
ENST00000562938	
ENST00000272065	CCDS1639
ENST00000519282	
ENST00000370349	
ENST00000578735	
ENST00000512969	
ENST00000607691	
ENST00000574732	
ENST00000435499	
ENST00000438571	
ENST00000577478	
ENST00000570847	
ENST00000545031	
ENST00000572880	
ENST00000422071	
ENST00000454398	
ENST00000466776	
ENST00000446960	
ENST00000408240	
ENST00000508363	
ENST00000510023	
ENST00000398739	
ENST00000355279	CCDS7395
ENST00000521815	
ENST00000364019	
ENST00000449692	CCDS8122
ENST00000567226	
ENST00000457466	
ENST00000221818	
ENST00000454989	
ENST00000569694	
ENST00000570107	
ENST00000408218	
ENST00000470088	
ENST00000523185	
ENST00000393715	
ENST00000414414	
ENST00000413140	
ENST00000606202	
ENST00000426891	
ENST00000502539	
ENST00000414398	
ENST00000607988	
ENST00000594590	
ENST00000580118	
ENST00000590850	
ENST00000470606	
ENST00000530188	
ENST00000609636	
ENST00000504154	CCDS3426
ENST00000441166	
ENST00000418049	
ENST00000365571	
ENST00000500112	
ENST00000434300	
ENST00000413611	
ENST00000609472	
ENST00000366308	
ENST00000544112	
ENST00000362134	
ENST00000283147	CCDS4503
ENST00000408327	
ENST00000610167	
ENST00000513332	
ENST00000493903	
ENST00000541164	
ENST00000362166	
ENST00000439578	CCDS4177
ENST00000368654	CCDS7659
ENST00000513948	
ENST00000571334	
ENST00000500324	
ENST00000439403	
ENST00000433940	
ENST00000605918	
ENST00000457321	
ENST00000364654	
ENST00000425348	
ENST00000461481	
ENST00000454934	
ENST00000509937	
ENST00000273739	
ENST00000432993	
ENST00000446006	
ENST00000434244	
ENST00000597837	
ENST00000446956	
ENST00000564330	
ENST00000417480	
ENST00000464771	
ENST00000431362	
ENST00000443181	
ENST00000521792	
ENST00000605113	
ENST00000560296	
ENST00000511749	
ENST00000412354	
ENST00000501396	
ENST00000482655	
ENST00000362552	
ENST00000431800	
ENST00000606797	
ENST00000509730	
ENST00000438633	
ENST00000458657	CCDS53311
ENST00000596596	
ENST00000541161	
ENST00000578369	
ENST00000431824	CCDS54138
ENST00000426536	
ENST00000437643	
ENST00000517564	
ENST00000422259	
ENST00000484853	
ENST00000366292	
ENST00000503837	
ENST00000503318	
ENST00000408272	
ENST00000505638	
ENST00000502001	
ENST00000604863	
ENST00000589323	
ENST00000597411	
ENST00000309608	
ENST00000538297	
ENST00000606724	
ENST00000488738	
ENST00000380833	CCDS14137
ENST00000518688	
