Transcript stable ID	RefSeq mRNA ID
ENST00000502479	
ENST00000432163	
ENST00000599706	
ENST00000549055	
ENST00000552489	
ENST00000561122	
ENST00000344384	NM_001012428
ENST00000411935	
ENST00000566408	
ENST00000527984	
ENST00000526250	
ENST00000504648	
ENST00000376141	
ENST00000549838	
ENST00000592117	
ENST00000300557	NM_024320
ENST00000520760	
ENST00000454624	
ENST00000532450	
ENST00000513997	
ENST00000442253	NM_133367
ENST00000596456	
ENST00000554813	
ENST00000564316	
ENST00000496202	
ENST00000526667	
ENST00000550355	
ENST00000527135	
ENST00000356047	
ENST00000560587	
ENST00000365612	
ENST00000514995	
ENST00000218068	NM_007003
ENST00000359695	
ENST00000409703	NM_001130026
ENST00000580591	
ENST00000556296	
ENST00000541972	
ENST00000552182	
ENST00000565813	
ENST00000448936	
ENST00000605070	
ENST00000360726	
ENST00000582824	
ENST00000477071	
ENST00000551314	
ENST00000551202	
ENST00000437506	
ENST00000548109	
ENST00000533799	
ENST00000587012	
ENST00000478785	
ENST00000505481	
ENST00000604513	
ENST00000410053	NM_020943
ENST00000551287	
ENST00000430879	
ENST00000445144	
ENST00000426127	
ENST00000557344	
ENST00000525738	
ENST00000384545	
ENST00000418412	
ENST00000516053	
ENST00000515972	
ENST00000476485	
ENST00000575857	
ENST00000493567	
ENST00000451448	
ENST00000474146	
ENST00000436725	
ENST00000470245	
ENST00000480796	
ENST00000405312	NM_002780
ENST00000363904	
ENST00000539085	
ENST00000404136	
ENST00000363788	
ENST00000411497	
ENST00000590539	
ENST00000482606	
ENST00000546558	
ENST00000425443	
ENST00000490769	
ENST00000371884	NM_001287347
ENST00000356499	
ENST00000485437	
ENST00000432204	
ENST00000548443	
ENST00000573023	
ENST00000555306	
ENST00000464208	
ENST00000485315	
ENST00000492965	
ENST00000576513	
ENST00000580418	
ENST00000488835	
ENST00000551867	
ENST00000396620	
ENST00000461331	
ENST00000488686	
ENST00000572476	
ENST00000553555	
ENST00000537676	
ENST00000590824	
ENST00000432237	NM_203416
ENST00000508866	NM_001145073
ENST00000441776	
ENST00000465639	
ENST00000425618	
ENST00000418681	
ENST00000574665	
ENST00000294339	NM_003189
ENST00000522092	
ENST00000505408	
ENST00000500076	
ENST00000572766	
ENST00000446320	
ENST00000329196	NM_175882
ENST00000494521	
ENST00000484401	
ENST00000551015	
ENST00000398030	
ENST00000520816	
ENST00000244295	NM_213633
ENST00000528366	
ENST00000295902	NM_198859
ENST00000588022	
ENST00000583404	
ENST00000391022	
ENST00000464293	
ENST00000360510	
ENST00000552888	
ENST00000577187	
ENST00000530263	
ENST00000459729	
ENST00000538840	
ENST00000472850	
ENST00000453114	
ENST00000550292	
ENST00000554325	
ENST00000573702	
ENST00000597374	
ENST00000432108	
ENST00000487273	NM_003816
ENST00000569927	
ENST00000557226	
ENST00000311378	NM_175575
ENST00000464796	
ENST00000539632	
ENST00000564377	
ENST00000557181	
ENST00000496789	
ENST00000524139	
ENST00000597349	
ENST00000295749	
ENST00000469867	
ENST00000547804	
ENST00000481091	
ENST00000536705	
ENST00000600128	
ENST00000578889	
ENST00000556212	
ENST00000576377	
ENST00000465912	
ENST00000551972	
ENST00000596907	
ENST00000498162	
ENST00000555839	
ENST00000392370	NM_005795
ENST00000507207	
ENST00000335137	NM_001005484
ENST00000595483	
ENST00000528869	
ENST00000415632	
ENST00000506784	
ENST00000551334	
ENST00000461972	
ENST00000569824	
ENST00000571299	
ENST00000599391	
ENST00000395709	
ENST00000546382	
ENST00000513224	
ENST00000557159	
ENST00000550612	
ENST00000364401	
ENST00000510619	
ENST00000601041	
ENST00000493433	
ENST00000253048	NM_015168
ENST00000553368	
ENST00000602508	
ENST00000572010	
ENST00000371883	
ENST00000552602	
ENST00000599746	
ENST00000512475	
ENST00000432518	
ENST00000468799	
ENST00000409998	
ENST00000270509	NM_032447
ENST00000442141	
ENST00000555059	
ENST00000263368	NM_000713
ENST00000553153	
ENST00000556054	
ENST00000486967	
ENST00000576462	
ENST00000423372	
ENST00000409072	
ENST00000443912	
ENST00000373078	NM_197956
ENST00000532760	
ENST00000595949	
ENST00000509842	NM_001080412
ENST00000394532	NM_004322
ENST00000601973	
ENST00000499247	NM_005749
ENST00000499247	NM_001243885
ENST00000460686	
ENST00000455088	
ENST00000445077	
ENST00000583654	
ENST00000471949	
ENST00000601739	
ENST00000549813	
ENST00000601346	
ENST00000599371	
ENST00000557054	
ENST00000513619	
ENST00000459306	
ENST00000488519	
ENST00000466463	
ENST00000557231	
ENST00000547648	
ENST00000495316	
ENST00000491401	
ENST00000597870	
ENST00000466139	
ENST00000557592	
ENST00000410068	NM_001271751
ENST00000595036	
ENST00000512276	
ENST00000547285	
ENST00000268957	NM_001243877
ENST00000383979	
ENST00000596199	
ENST00000601281	
ENST00000447403	
ENST00000422611	NM_001145962
ENST00000557365	
ENST00000481873	
ENST00000594019	
ENST00000550805	
ENST00000360066	NM_212503
ENST00000360066	NM_002596
ENST00000360066	NM_212502
ENST00000583336	
ENST00000413458	
ENST00000556080	
ENST00000548875	
ENST00000451895	
ENST00000410102	
ENST00000557150	
ENST00000426406	NM_001005221
ENST00000503598	
ENST00000556411	
ENST00000507067	
ENST00000600572	
ENST00000597069	
ENST00000438886	
ENST00000507657	
ENST00000400192	
ENST00000509385	
ENST00000516739	
ENST00000462976	
ENST00000474212	
ENST00000595341	
ENST00000445437	
ENST00000597912	
ENST00000468065	
ENST00000598269	
ENST00000548903	
ENST00000507722	
ENST00000478560	
ENST00000485973	
ENST00000262032	
ENST00000379917	
ENST00000407625	NM_001145710
ENST00000461244	
ENST00000602121	
ENST00000396245	
ENST00000584529	
ENST00000355710	NM_020975
ENST00000443813	
ENST00000412983	
ENST00000548057	
ENST00000512327	
ENST00000332831	NM_001005277
ENST00000479784	
ENST00000417898	
ENST00000520524	
ENST00000467329	
ENST00000309032	NM_032989
ENST00000498820	
ENST00000481058	
ENST00000579779	
ENST00000513249	
ENST00000594331	
ENST00000546959	
ENST00000304593	NM_001277062
ENST00000549065	
ENST00000506215	
ENST00000457370	
ENST00000484143	
ENST00000503809	
ENST00000544785	
ENST00000433626	NM_001276495
ENST00000522989	
ENST00000419301	
ENST00000431254	
ENST00000463437	
ENST00000448919	
ENST00000522626	
ENST00000516502	
ENST00000599533	
ENST00000513258	
ENST00000602706	
ENST00000467514	
ENST00000394531	
ENST00000509056	
ENST00000340058	NM_020630
ENST00000491703	
ENST00000461263	
ENST00000493553	
ENST00000493798	
ENST00000594233	
ENST00000507240	
ENST00000506623	
ENST00000420135	
ENST00000479913	
ENST00000532739	
ENST00000515494	
ENST00000373359	NM_138703
ENST00000492141	
ENST00000548601	
ENST00000423357	
ENST00000246337	NM_000374
ENST00000582678	
ENST00000476153	
ENST00000550860	
ENST00000602617	
ENST00000509883	
ENST00000544271	
ENST00000579462	
ENST00000338335	
ENST00000505932	
ENST00000552689	
ENST00000605872	
ENST00000419795	
ENST00000481234	
ENST00000476970	
ENST00000476924	
ENST00000470817	
ENST00000549519	
ENST00000593211	
ENST00000489696	
ENST00000482559	
ENST00000484096	
ENST00000260585	NM_033505
ENST00000408577	
ENST00000578485	
ENST00000458170	
ENST00000489617	
ENST00000362969	
ENST00000447170	
ENST00000514251	
ENST00000598933	
ENST00000590021	
ENST00000274278	NM_152404
ENST00000480623	
ENST00000506489	
ENST00000517950	
ENST00000462301	
ENST00000599411	
ENST00000468802	
ENST00000590053	
ENST00000468954	
ENST00000470824	
ENST00000521186	
ENST00000551103	
ENST00000462177	
ENST00000593082	
ENST00000504162	
ENST00000563931	
ENST00000567210	
ENST00000448096	
ENST00000512008	
ENST00000333590	NM_002641
ENST00000515801	
ENST00000600234	
ENST00000439360	
ENST00000510338	
ENST00000373122	
ENST00000380821	NM_001039697
ENST00000503189	
ENST00000428557	
ENST00000599841	
ENST00000484080	
ENST00000264257	NM_003854
ENST00000593056	
ENST00000504673	
ENST00000547167	NM_022465
ENST00000515514	
ENST00000424571	
ENST00000607978	
ENST00000491773	
ENST00000513570	
ENST00000547791	
ENST00000414296	
ENST00000603786	
ENST00000459862	
ENST00000489897	
ENST00000475614	
ENST00000602965	
ENST00000373527	
ENST00000459364	
ENST00000507113	
ENST00000547668	
ENST00000414970	
ENST00000602980	
ENST00000447542	
ENST00000481806	
ENST00000588694	
ENST00000513233	
ENST00000463092	
ENST00000551701	
ENST00000373358	NM_016500
ENST00000441582	
ENST00000601250	
ENST00000461035	
ENST00000421464	
ENST00000551124	
ENST00000356688	
ENST00000373357	
ENST00000585739	
ENST00000510726	
ENST00000547556	
ENST00000373524	
ENST00000602425	
ENST00000509813	
ENST00000590719	
ENST00000333811	NM_001171873
ENST00000589110	
ENST00000324306	NM_003439
ENST00000324306	NM_001287055
ENST00000512769	
ENST00000530154	
ENST00000457166	
ENST00000597373	
ENST00000373113	NM_018965
ENST00000518063	
ENST00000467062	
ENST00000363079	
ENST00000399134	NM_001145127
ENST00000441515	
ENST00000482979	
ENST00000591212	
ENST00000491300	
ENST00000431367	
ENST00000518009	
ENST00000361470	NM_020932
ENST00000539491	
ENST00000321464	
ENST00000434478	
ENST00000583003	
ENST00000434721	
ENST00000482787	
ENST00000397712	NM_144710
ENST00000599486	
ENST00000216277	NM_032632
ENST00000353339	NM_001277061
ENST00000600750	
ENST00000426572	NM_001287054
ENST00000517626	
ENST00000222396	
ENST00000338469	NM_001271821
ENST00000482148	
ENST00000593038	
ENST00000596820	
ENST00000418254	
ENST00000432317	
ENST00000592668	
ENST00000490969	
ENST00000550868	
ENST00000475746	
ENST00000463743	
ENST00000544329	
ENST00000591232	
ENST00000439435	
ENST00000295927	NM_002852
ENST00000420190	
ENST00000380250	NM_023037
ENST00000354503	NM_001277065
ENST00000463173	
ENST00000421710	
ENST00000419595	
ENST00000363868	
ENST00000490001	
ENST00000437963	
ENST00000537555	
ENST00000390735	
ENST00000581176	
ENST00000467313	
ENST00000461041	
ENST00000463566	
ENST00000247005	
ENST00000459368	
ENST00000550323	
ENST00000475956	
ENST00000397714	NM_178584
ENST00000474045	
ENST00000494399	
ENST00000380799	
ENST00000530359	
ENST00000436046	
ENST00000500527	
ENST00000553357	
ENST00000476815	
ENST00000535170	
ENST00000460334	
ENST00000535870	
ENST00000609052	
ENST00000531278	
ENST00000608336	
ENST00000474662	
ENST00000609852	
ENST00000391231	
ENST00000608042	
ENST00000602645	
ENST00000608102	
ENST00000462688	
ENST00000609168	
ENST00000495646	
ENST00000422239	
ENST00000358658	NM_005468
ENST00000551908	
ENST00000600892	
ENST00000460906	
ENST00000409565	NM_001277066
ENST00000419103	
ENST00000490385	
ENST00000605711	
ENST00000437928	
ENST00000412368	NM_001005920
ENST00000551545	
ENST00000383210	
ENST00000542278	NM_020473
ENST00000452930	
ENST00000477712	
ENST00000483722	NM_024807
ENST00000549877	
ENST00000415095	
ENST00000469548	
ENST00000380217	
ENST00000538183	NM_000636
ENST00000486699	
ENST00000545521	NM_001276275
ENST00000361367	NM_014633
ENST00000478467	
ENST00000409616	
ENST00000468616	
ENST00000489236	
ENST00000428106	
ENST00000393008	NM_016071
ENST00000524523	
ENST00000483047	
ENST00000462081	
ENST00000496439	
ENST00000594203	
ENST00000290299	NM_001697
ENST00000463476	
ENST00000376088	NM_001127899
ENST00000376088	NM_001127898
ENST00000547910	
ENST00000407724	
ENST00000473012	
ENST00000267015	NM_020370
ENST00000526874	
ENST00000542859	
ENST00000252137	NM_022719
ENST00000417181	
ENST00000551809	
ENST00000470823	
ENST00000376091	
ENST00000418933	
ENST00000529355	
ENST00000472254	
ENST00000601556	
ENST00000474439	
ENST00000460756	
ENST00000577075	NM_001254756
ENST00000477155	
ENST00000486678	
ENST00000543398	
ENST00000337110	NM_001277063
ENST00000324787	NM_053035
ENST00000529898	
ENST00000429064	
ENST00000482218	NM_001272102
ENST00000595169	
ENST00000468651	
ENST00000265109	NM_015577
ENST00000265109	NM_001145522
ENST00000575251	
ENST00000466193	
ENST00000526799	
ENST00000553689	
ENST00000599619	
ENST00000461168	
ENST00000425498	
ENST00000492422	
ENST00000514527	
ENST00000525195	
ENST00000547577	
ENST00000459719	
ENST00000379061	
ENST00000472343	
ENST00000495005	
ENST00000493445	
ENST00000434568	
ENST00000462063	
ENST00000542490	
ENST00000473509	
ENST00000470090	
ENST00000428964	
ENST00000550892	
ENST00000322945	NM_002383
ENST00000423520	
ENST00000534203	
ENST00000496958	
ENST00000472296	
ENST00000367055	NM_001024465
ENST00000599664	
ENST00000495044	
ENST00000542925	
ENST00000465678	
ENST00000524634	
ENST00000484502	
ENST00000562337	NM_001276276
ENST00000496044	
ENST00000547399	
ENST00000443035	NM_001144823
ENST00000461295	
ENST00000497193	
ENST00000557320	NM_001252007
ENST00000557320	NM_001252006
ENST00000376108	NM_000084
ENST00000301391	NM_144611
ENST00000484627	
ENST00000469351	
ENST00000342066	NM_152486
ENST00000510319	
ENST00000411469	
ENST00000487374	
ENST00000566906	
ENST00000554130	
ENST00000573984	
ENST00000307367	
ENST00000537491	
ENST00000442746	
ENST00000563402	
ENST00000349901	NM_001277064
ENST00000341065	
ENST00000467334	
ENST00000529274	
ENST00000539222	
ENST00000431932	NM_005848
ENST00000550831	NM_138341
ENST00000315758	NM_005918
ENST00000455979	
ENST00000400644	
ENST00000496641	
ENST00000512016	
ENST00000506729	
ENST00000436237	
ENST00000533490	
ENST00000371068	NM_018100
ENST00000475768	
ENST00000598994	
ENST00000507855	
ENST00000485202	
ENST00000514931	
ENST00000557471	
ENST00000552086	
ENST00000528977	
ENST00000562540	
ENST00000478729	
ENST00000304488	
ENST00000491749	
ENST00000513974	
ENST00000443428	
ENST00000511588	
ENST00000575411	
ENST00000553088	
ENST00000555156	
ENST00000567323	
ENST00000513994	
ENST00000478870	
ENST00000435680	NM_017762
ENST00000567120	
ENST00000472073	
ENST00000556619	
ENST00000481466	
ENST00000398963	
ENST00000604527	
ENST00000418961	
ENST00000334001	
ENST00000345108	NM_001136571
ENST00000474461	
ENST00000459137	
ENST00000595705	
ENST00000488492	
ENST00000469466	
ENST00000391394	
ENST00000546260	
ENST00000564674	
ENST00000466827	
ENST00000281146	NM_173487
ENST00000514765	
ENST00000392990	
ENST00000565302	
ENST00000447077	
ENST00000512629	
ENST00000514881	
ENST00000379807	NM_173488
ENST00000464948	
ENST00000436791	
ENST00000554127	
ENST00000383601	
ENST00000452629	
ENST00000502887	
ENST00000362764	
ENST00000538167	NM_001172420
ENST00000456345	
ENST00000555626	
ENST00000562028	
ENST00000219782	NM_001042539
ENST00000556888	
ENST00000335508	NM_012433
ENST00000389019	
ENST00000502360	
ENST00000545389	
ENST00000441470	
ENST00000447520	
ENST00000556248	
ENST00000444123	
ENST00000508673	
ENST00000517074	
ENST00000510606	
ENST00000479532	
ENST00000509712	
ENST00000557406	
ENST00000490857	
ENST00000513675	
ENST00000561855	
ENST00000439483	
ENST00000383603	
ENST00000555224	
ENST00000556806	
ENST00000399635	NM_053006
ENST00000547084	
ENST00000424674	
ENST00000508622	
ENST00000439104	
ENST00000502566	
ENST00000567444	
ENST00000367054	NM_001024466
ENST00000426443	
ENST00000547105	
ENST00000607547	
ENST00000568689	
ENST00000496458	
ENST00000555912	
ENST00000476262	
ENST00000428746	NM_001145520
ENST00000554921	
ENST00000425378	
ENST00000363944	
ENST00000366405	
ENST00000425929	NM_001099783
ENST00000568411	
ENST00000383976	
ENST00000609261	
ENST00000462613	
ENST00000477362	
ENST00000433625	
ENST00000312275	NM_001099777
ENST00000578959	
ENST00000514873	
ENST00000553461	
ENST00000340252	
ENST00000383602	
ENST00000408387	
ENST00000516448	
ENST00000551713	
ENST00000457746	
ENST00000563012	
ENST00000355445	NM_001193453
ENST00000468925	
ENST00000568313	
ENST00000399312	NM_032476
ENST00000355721	
ENST00000600528	
ENST00000557475	
ENST00000498159	
ENST00000365164	
ENST00000471390	
ENST00000555131	
ENST00000571311	
ENST00000514551	
ENST00000462382	
ENST00000457154	
ENST00000518822	
ENST00000356632	
ENST00000086933	NM_005315
ENST00000397938	NM_001163286
ENST00000397938	NM_005243
ENST00000397938	NM_001163285
ENST00000397938	NM_013986
ENST00000477091	
ENST00000444200	
ENST00000505739	
ENST00000555021	
ENST00000503348	
ENST00000517959	
ENST00000378016	
ENST00000568515	
ENST00000392059	NM_020194
ENST00000526516	
ENST00000554666	
ENST00000569441	
ENST00000505407	
ENST00000473893	
ENST00000454832	
ENST00000483977	
ENST00000549959	
ENST00000518481	
ENST00000468043	
ENST00000367147	NM_181644
ENST00000532802	
ENST00000515543	
ENST00000482679	
ENST00000379810	
ENST00000584092	
ENST00000547598	
ENST00000360319	
ENST00000556787	
ENST00000518559	
ENST00000436425	
ENST00000550282	
ENST00000459838	NM_001243729
ENST00000470268	
ENST00000530995	
ENST00000363667	
ENST00000562557	
ENST00000562824	
ENST00000447973	
ENST00000384251	
ENST00000555701	
ENST00000533842	
ENST00000482158	
ENST00000489709	
ENST00000577188	
ENST00000438127	
ENST00000461040	
ENST00000556283	
ENST00000498411	
ENST00000340612	
ENST00000265433	NM_002485
ENST00000465651	
ENST00000563088	
ENST00000534568	
ENST00000554135	
ENST00000608209	NM_006933
ENST00000416989	
ENST00000442124	
ENST00000546087	
ENST00000533340	
ENST00000485037	
ENST00000570299	
ENST00000564436	
ENST00000490936	
ENST00000535072	
ENST00000467217	
ENST00000508777	
ENST00000471425	
ENST00000514642	
ENST00000445715	
ENST00000297904	NM_004469
ENST00000550625	
ENST00000568544	
ENST00000531746	
ENST00000570037	
ENST00000471699	
ENST00000478555	
ENST00000454388	
ENST00000556459	
ENST00000449199	NM_001130002
ENST00000447151	
ENST00000528884	
ENST00000569978	
ENST00000444946	
ENST00000488351	
ENST00000385091	
ENST00000300408	NM_002634
ENST00000553940	
ENST00000595404	
ENST00000562111	
ENST00000531174	
ENST00000547878	
ENST00000511933	
ENST00000428554	
ENST00000555508	
ENST00000427861	
ENST00000503673	NM_001145521
ENST00000529685	
ENST00000536357	
ENST00000565258	
ENST00000538014	
ENST00000419755	
ENST00000342022	NM_001080850
ENST00000546139	
ENST00000426338	NM_001130001
ENST00000511652	
ENST00000530139	
ENST00000594144	
ENST00000390640	
ENST00000569396	
ENST00000419140	NM_001281715
ENST00000451024	NM_001146340
ENST00000518539	
ENST00000443006	NM_001282404
ENST00000524445	
ENST00000538244	
ENST00000550618	
ENST00000504052	
ENST00000464188	
ENST00000566199	
ENST00000594526	
ENST00000568282	
ENST00000528464	
ENST00000433088	
ENST00000357130	
ENST00000447202	
ENST00000512305	
ENST00000532432	
ENST00000562137	
ENST00000461665	
ENST00000565777	
ENST00000597808	
ENST00000464136	
ENST00000525475	
ENST00000552374	
ENST00000567901	
ENST00000379007	NM_001024607
ENST00000440536	
ENST00000262089	
ENST00000514036	
ENST00000490105	
ENST00000504124	NM_001281496
ENST00000488855	
ENST00000415934	
ENST00000534165	
ENST00000562594	
ENST00000517183	
ENST00000549537	
ENST00000562329	
ENST00000568516	
ENST00000602237	
ENST00000504906	
ENST00000406548	
ENST00000574050	
ENST00000588613	
ENST00000421810	
ENST00000409915	
ENST00000552801	
ENST00000603578	
ENST00000274938	NM_152753
ENST00000539267	
ENST00000437155	
ENST00000293882	
ENST00000527684	
ENST00000569987	
ENST00000575565	
ENST00000355369	
ENST00000454700	
ENST00000415761	
ENST00000589075	
ENST00000604533	
ENST00000515799	NM_001145525
ENST00000508009	
ENST00000432020	NM_001282403
ENST00000495438	
ENST00000492432	
ENST00000517676	
ENST00000579041	
ENST00000525573	
ENST00000331029	
ENST00000512041	
ENST00000516172	
ENST00000581965	
ENST00000492663	
ENST00000337404	
ENST00000531850	
ENST00000510386	
ENST00000381151	
ENST00000446735	
ENST00000394681	
ENST00000548283	
ENST00000521498	
ENST00000339885	
ENST00000483415	
ENST00000508315	
ENST00000535459	
ENST00000424167	
ENST00000596805	
ENST00000600257	
ENST00000592517	
ENST00000570295	
ENST00000541573	
ENST00000550800	
ENST00000585549	
ENST00000568604	
ENST00000436935	
ENST00000515448	
ENST00000587076	
ENST00000540491	
ENST00000550037	
ENST00000369850	NM_001110556
ENST00000534205	
ENST00000503222	
ENST00000413379	NM_001145713
ENST00000587095	
ENST00000605539	
ENST00000487698	
ENST00000551297	
ENST00000545162	
ENST00000580945	
ENST00000512625	
ENST00000597550	
ENST00000562148	
ENST00000488280	
ENST00000457710	NM_015077
ENST00000589887	
ENST00000278317	NM_006757
ENST00000550020	
ENST00000396252	
ENST00000414963	NM_001005526
ENST00000290310	NM_172201
ENST00000505185	
ENST00000600706	
ENST00000601072	
ENST00000411458	NM_001170726
ENST00000566338	
ENST00000393345	
ENST00000535561	
ENST00000546537	
ENST00000003834	
ENST00000531569	
ENST00000517731	
ENST00000587542	
ENST00000598377	
ENST00000419655	
ENST00000534150	
ENST00000568547	
ENST00000506273	
ENST00000253320	
ENST00000525363	
ENST00000536667	
ENST00000384755	
ENST00000414174	
ENST00000582323	
ENST00000592908	
ENST00000537657	
ENST00000596415	
ENST00000549425	
ENST00000414183	
ENST00000453458	
ENST00000434917	
ENST00000525260	
ENST00000409330	
ENST00000587758	
ENST00000418771	
ENST00000506376	NM_001145523
ENST00000254908	
ENST00000540082	
ENST00000603046	
ENST00000593000	
ENST00000381557	
ENST00000507748	
ENST00000401980	
ENST00000567567	
ENST00000596041	
ENST00000336689	NM_017707
ENST00000529830	
ENST00000507502	
ENST00000552839	
ENST00000344736	
ENST00000513412	
ENST00000581173	
ENST00000592697	
ENST00000512783	
ENST00000522799	
ENST00000585536	
ENST00000578128	
ENST00000474821	
ENST00000502736	
ENST00000599803	
ENST00000534594	
ENST00000546962	
ENST00000465372	
ENST00000520325	
ENST00000507276	
ENST00000577870	
ENST00000455650	
ENST00000504352	
ENST00000550233	
ENST00000509247	
ENST00000602584	
ENST00000588445	
ENST00000519426	
ENST00000462160	
ENST00000580711	
ENST00000423671	
ENST00000498491	
ENST00000563714	
ENST00000552800	
ENST00000452684	
ENST00000591634	
ENST00000598840	
ENST00000507883	
ENST00000539833	
ENST00000381589	NM_001042781
ENST00000510013	
ENST00000333395	NM_001163287
ENST00000593323	
ENST00000606951	
ENST00000566981	
ENST00000356783	NM_001126133
ENST00000478433	
ENST00000418820	
ENST00000423875	
ENST00000535372	
ENST00000579593	
ENST00000438453	
ENST00000513772	
ENST00000492220	
ENST00000517772	
ENST00000527329	
ENST00000462590	
ENST00000527695	
ENST00000546201	
ENST00000579824	
ENST00000397449	
ENST00000599085	
ENST00000437574	
ENST00000523444	
ENST00000439497	
ENST00000354825	
ENST00000448600	
ENST00000444578	
ENST00000408843	
ENST00000607615	
ENST00000556820	
ENST00000520162	
ENST00000608946	
ENST00000453405	
ENST00000470230	
ENST00000565728	
ENST00000474358	
ENST00000290866	NM_000789
ENST00000517337	
ENST00000517266	
ENST00000582662	
ENST00000511832	NM_001281497
ENST00000605759	
ENST00000455855	
ENST00000355500	
ENST00000441446	
ENST00000455726	
ENST00000517602	
ENST00000466325	
ENST00000568611	
ENST00000437003	NM_001193531
ENST00000332035	
ENST00000553301	
ENST00000494804	
ENST00000510575	
ENST00000580352	
ENST00000481710	
ENST00000551109	
ENST00000394842	
ENST00000415241	
ENST00000414294	
ENST00000410951	
ENST00000564787	
ENST00000466536	
ENST00000582627	
ENST00000529910	
ENST00000495111	
ENST00000554540	
ENST00000390815	
ENST00000493426	
ENST00000515276	
ENST00000381579	NM_001042780
ENST00000377702	NM_001170881
ENST00000525856	
ENST00000580318	
ENST00000426656	
ENST00000600753	
ENST00000487140	
ENST00000437884	
ENST00000438732	
ENST00000523394	
ENST00000515542	
ENST00000477180	
ENST00000533203	
ENST00000251749	
ENST00000291901	NM_001126132
ENST00000338885	
ENST00000602598	
ENST00000470242	
ENST00000357992	NM_001973
ENST00000535675	
ENST00000421245	
ENST00000474072	
ENST00000580489	
ENST00000368622	
ENST00000531966	
ENST00000588426	
ENST00000543383	
ENST00000548404	
ENST00000556697	
ENST00000466319	
ENST00000471346	
ENST00000597191	
ENST00000446112	
ENST00000405709	NM_032549
ENST00000373068	NM_001006641
ENST00000270225	NM_005500
ENST00000596881	
ENST00000538032	
ENST00000476447	
ENST00000550096	
ENST00000604411	
ENST00000314124	NM_018306
ENST00000314124	NM_001284406
ENST00000298630	NM_173575
ENST00000579726	
ENST00000382832	
ENST00000465144	
ENST00000360899	
ENST00000322507	NM_004370
ENST00000540370	
ENST00000546397	
ENST00000381563	
ENST00000392952	NM_006720
ENST00000524806	
ENST00000289703	NM_021795
ENST00000458417	
ENST00000548782	
ENST00000553623	
ENST00000331762	NM_001244606
ENST00000314404	
ENST00000368620	
ENST00000352268	NM_001130968
ENST00000358758	NM_001256442
ENST00000358758	NM_001256443
ENST00000358758	NM_145239
ENST00000548904	
ENST00000516029	
ENST00000536017	
ENST00000344578	
ENST00000487733	
ENST00000532597	
ENST00000404428	
ENST00000468523	
ENST00000435575	NM_001284408
ENST00000425768	
ENST00000399292	NM_058182
ENST00000567659	
ENST00000553367	
ENST00000476420	
ENST00000525992	
ENST00000457461	
ENST00000489381	
ENST00000381558	
ENST00000368619	
ENST00000427677	
ENST00000593948	
ENST00000556308	
ENST00000496220	
ENST00000523971	
ENST00000397301	
ENST00000452895	
ENST00000293883	NM_032259
ENST00000519393	
ENST00000554407	
ENST00000459631	
ENST00000397304	
ENST00000345356	NM_080645
ENST00000572820	
ENST00000588981	NM_003283
ENST00000592381	
ENST00000290863	NM_152830
ENST00000446240	
ENST00000517357	
ENST00000596995	
ENST00000554195	
ENST00000399299	
ENST00000479135	
ENST00000528578	
ENST00000384567	NR_003037
ENST00000416123	
ENST00000394313	NM_015481
ENST00000517984	
ENST00000438980	NM_001170880
ENST00000422373	NM_001456
ENST00000456004	
ENST00000489469	
ENST00000567014	
ENST00000469669	
ENST00000593194	
ENST00000450877	
ENST00000556583	
ENST00000557546	
ENST00000520842	
ENST00000532562	
ENST00000435218	NM_001284407
ENST00000270077	NM_002784
ENST00000587835	
ENST00000495363	
ENST00000490784	
ENST00000520570	
ENST00000608876	
ENST00000248142	
ENST00000427229	
ENST00000447215	
ENST00000498782	
ENST00000582005	
ENST00000373069	
ENST00000483629	
ENST00000465511	
ENST00000588135	
ENST00000368625	
ENST00000483888	
ENST00000589745	
ENST00000392776	NM_001145714
ENST00000492938	
ENST00000474455	
ENST00000532188	
ENST00000384456	
ENST00000360091	
ENST00000324849	NM_001145152
ENST00000324849	NM_152415
ENST00000300797	
ENST00000492075	
ENST00000503482	
ENST00000460934	
ENST00000526554	
ENST00000229304	NM_001644
ENST00000550779	
ENST00000399295	
ENST00000489016	
ENST00000291752	
ENST00000530198	
ENST00000392757	
ENST00000490315	
ENST00000567551	
ENST00000373066	NM_001265614
ENST00000519381	
ENST00000452753	
ENST00000313074	NM_020155
ENST00000493234	
ENST00000476331	
ENST00000335934	NM_147184
ENST00000432073	NM_001006642
ENST00000469911	
ENST00000511023	
ENST00000473100	
ENST00000428020	
ENST00000338010	NM_001130967
ENST00000529017	
ENST00000443718	
ENST00000531882	
ENST00000410005	NM_001282537
ENST00000493109	
ENST00000542190	
ENST00000480698	
ENST00000415362	
ENST00000424846	
ENST00000492416	
ENST00000437687	
ENST00000540850	
ENST00000531328	
ENST00000520140	
ENST00000541952	
ENST00000419671	
ENST00000546970	
ENST00000434839	
ENST00000491689	
ENST00000578839	
ENST00000492121	
ENST00000373064	NM_052901
ENST00000384731	
ENST00000450895	
ENST00000264728	
ENST00000533575	
ENST00000421322	
ENST00000492982	
ENST00000545366	
ENST00000587465	
ENST00000518038	
ENST00000320330	
ENST00000565024	
ENST00000474564	
ENST00000467171	
ENST00000332050	
ENST00000526274	
ENST00000530102	
ENST00000474264	
ENST00000536282	
ENST00000485124	
ENST00000510590	
